 time from epoch begin (sec) , RRint (sec) , QTint (sec) ,  source data file name = 11-03-38_8_hours_part2_v2.bin ,  epoch start time Format 1 = day 1 ; 13 : 18 : 38  ,  epoch start time Format 2 =  13 : 18 : 38  ,  epoch start time Format 3 = 47918 ,  epoch start time Format 4 = 8100 , 
 1.1600000e+00 , 7.8600000e-01 , 5.0472906e-01 , 
 1.9460000e+00 , 7.9000000e-01 , 5.0237125e-01 , 
 2.7360000e+00 , 7.9500000e-01 , 5.2390594e-01 , 
 3.5310000e+00 , 7.9100000e-01 , 5.2532062e-01 , 
 4.3220000e+00 , 7.8700000e-01 , 5.1950469e-01 , 
 5.1090000e+00 , 7.8300000e-01 , 5.0740125e-01 , 
 5.8920000e+00 , 7.8200000e-01 , 5.0881594e-01 , 
 6.6740000e+00 , 7.8200000e-01 , 5.1007344e-01 , 
 7.4560000e+00 , 7.8100000e-01 , 5.1494625e-01 , 
 8.2370000e+00 , 7.8300000e-01 , 5.1620375e-01 , 
 9.0200000e+00 , 7.8200000e-01 , 5.0221406e-01 , 
 9.8020000e+00 , 7.9000000e-01 , 4.9749844e-01 , 
 1.0592000e+01 , 7.9100000e-01 , 5.0457188e-01 , 
 1.1383000e+01 , 7.8900000e-01 , 5.1023063e-01 , 
 1.2172000e+01 , 7.8600000e-01 , 5.1054500e-01 , 
 1.2958000e+01 , 7.8000000e-01 , 5.0252844e-01 , 
 1.3738000e+01 , 7.8400000e-01 , 5.0111375e-01 , 
 1.4522000e+01 , 7.8200000e-01 , 5.0221406e-01 , 
 1.5304000e+01 , 7.8000000e-01 , 5.0944469e-01 , 
 1.6084000e+01 , 7.7900000e-01 , 5.0928750e-01 , 
 1.6863000e+01 , 7.8200000e-01 , 5.0221406e-01 , 
 1.7645000e+01 , 7.9000000e-01 , 4.9781281e-01 , 
 1.8435000e+01 , 7.9200000e-01 , 5.0520062e-01 , 
 1.9227000e+01 , 7.9000000e-01 , 5.1148813e-01 , 
 2.0017000e+01 , 7.8600000e-01 , 5.1148813e-01 , 
 2.0803000e+01 , 7.8600000e-01 , 4.9985625e-01 , 
 2.1589000e+01 , 7.8600000e-01 , 4.9875594e-01 , 
 2.2375000e+01 , 7.8700000e-01 , 5.0614375e-01 , 
 2.3162000e+01 , 7.8200000e-01 , 5.0897313e-01 , 
